STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
36,005,014701,1,2301,+40.834825,-073.907239
36,005,014701,2,2375,+40.833934,-073.904334
36,005,014701,3,1685,+40.834382,-073.905856
36,005,014702,1,943,+40.837088,-073.904341
36,005,014702,2,1681,+40.836220,-073.903080
36,005,014702,3,826,+40.836356,-073.906377
36,005,014702,4,1631,+40.837489,-073.905697
36,005,014900,1,1731,+40.833750,-073.901238
36,005,014900,2,1343,+40.832942,-073.900319
36,005,014900,3,1649,+40.830916,-073.902503
36,005,015100,1,969,+40.833704,-073.897794
36,005,015100,2,1689,+40.831503,-073.897667
36,005,015100,3,1854,+40.830863,-073.900086
36,005,015100,4,1445,+40.829235,-073.897943
36,005,015200,1,1007,+40.826751,-073.826506
36,005,015200,2,1586,+40.826417,-073.823555
36,005,015300,1,2011,+40.834216,-073.894457
36,005,015300,2,835,+40.832646,-073.895137
36,005,015300,3,1412,+40.831275,-073.895296
36,005,015500,1,1899,+40.837315,-073.888888
36,005,015500,2,992,+40.835168,-073.889830
36,005,015700,1,0,+40.832659,-073.882837
36,005,015700,2,1982,+40.833685,-073.885690
36,005,015700,3,1984,+40.832131,-073.886879
36,005,015700,4,1576,+40.833432,-073.888800
36,005,015800,1,1442,+40.824698,-073.818496
36,005,015900,1,1970,+40.822536,-073.892873
36,005,015900,2,511,+40.822055,-073.894890
36,005,016000,0,0,+40.831854,-073.800678
36,005,016000,1,1586,+40.831237,-073.817348
36,005,016000,2,900,+40.833634,-073.820483
36,005,016000,3,861,+40.827627,-073.815024
36,005,016000,4,656,+40.834183,-073.818027
36,005,016100,1,1804,+40.837910,-073.885148
36,005,016100,2,1034,+40.835342,-073.884746
36,005,016100,3,1116,+40.835787,-073.886035
36,005,016100,4,1289,+40.836193,-073.887220
36,005,016200,1,1007,+40.828047,-073.820586
36,005,016200,2,901,+40.829764,-073.822440
36,005,016300,1,34,+40.838601,-073.893167
36,005,016400,1,1221,+40.832263,-073.824778
36,005,016500,1,1097,+40.843252,-073.900639
36,005,016600,1,1685,+40.830508,-073.828750
36,005,016600,2,940,+40.828676,-073.831194
36,005,016700,1,933,+40.838804,-073.900327
36,005,016700,2,2440,+40.840503,-073.900583
36,005,016900,1,1586,+40.837380,-073.902328
36,005,017100,1,10,+40.840386,-073.907480
36,005,017300,1,1250,+40.827975,-073.915187
36,005,017300,2,971,+40.827419,-073.916082
36,005,017300,3,1933,+40.826118,-073.916869
36,005,017300,4,2241,+40.823955,-073.918104
36,005,017500,1,1440,+40.829082,-073.913517
36,005,017500,2,1020,+40.829637,-073.915216
36,005,017500,3,1255,+40.831143,-073.914158
36,005,017500,4,1637,+40.832586,-073.913074
36,005,017500,5,756,+40.830450,-073.913194
36,005,017500,6,880,+40.830252,-073.912274
36,005,017701,1,1734,+40.834170,-073.912409
36,005,017701,2,1084,+40.833239,-073.909601
36,005,017701,3,1936,+40.832450,-073.910809
36,005,017702,1,879,+40.835719,-073.909185
36,005,017702,2,1300,+40.836430,-073.907746
36,005,017702,3,1571,+40.835993,-073.910603
36,005,017702,4,1229,+40.836420,-073.911737
36,005,017901,1,2648,+40.834693,-073.914534
36,005,017901,2,579,+40.835868,-073.915566
36,005,017901,3,1897,+40.834806,-073.916238
36,005,017902,1,1387,+40.836817,-073.913188
36,005,017902,2,1095,+40.836715,-073.914719
36,005,017902,3,965,+40.837840,-073.913681
36,005,018101,1,1678,+40.830853,-073.916700
36,005,018101,2,861,+40.832656,-073.914986
36,005,018101,3,760,+40.832943,-073.915865
36,005,018102,1,1004,+40.832156,-073.918389
36,005,018102,2,1804,+40.830900,-073.918678
36,005,018102,3,1196,+40.833217,-073.916724
36,005,018102,4,1506,+40.833522,-073.917714
36,005,018301,1,1632,+40.827606,-073.921298
36,005,018301,2,1163,+40.828840,-073.920562
36,005,018301,3,1628,+40.829942,-073.920082
36,005,018302,1,1491,+40.828123,-073.919691
36,005,018302,2,934,+40.828252,-073.918539
36,005,018302,3,1261,+40.829461,-073.918103
36,005,018400,1,976,+40.839962,-073.827761
36,005,018400,2,1231,+40.836769,-073.827726
36,005,018400,3,1043,+40.835885,-073.830354
36,005,018400,4,1079,+40.838598,-073.831582
36,005,018501,1,3076,+40.827273,-073.908856
36,005,018502,1,1418,+40.829365,-073.903782
36,005,018502,2,2504,+40.827254,-073.906165
36,005,018502,3,1273,+40.825048,-073.906942
36,005,018502,4,1247,+40.825083,-073.905825
36,005,018900,1,1842,+40.832608,-073.930864
36,005,018900,2,2390,+40.832165,-073.927008
36,005,018900,3,2167,+40.831395,-073.929090
36,005,018900,4,1961,+40.833276,-073.928910
36,005,019300,1,2085,+40.833819,-073.925659
36,005,019300,2,1661,+40.837142,-073.929151
36,005,019300,3,1024,+40.838478,-073.928455
36,005,019300,4,1250,+40.834986,-073.928216
36,005,019400,1,2022,+40.836379,-073.835621
36,005,019500,1,2439,+40.831892,-073.922525
36,005,019500,2,2413,+40.829311,-073.923046
36,005,019500,3,1844,+40.832586,-073.921440
36,005,019500,4,813,+40.831719,-073.920830
36,005,019700,1,1964,+40.835535,-073.918082
36,005,019700,2,1606,+40.835061,-073.920119
36,005,019700,3,1760,+40.835022,-073.921857
36,005,019700,4,825,+40.834443,-073.918985
36,005,019700,5,1058,+40.833733,-073.919512
36,005,019900,1,883,+40.836820,-073.922902
36,005,019900,2,1674,+40.835637,-073.924135
36,005,019900,3,649,+40.835689,-073.925662
36,005,019900,4,2399,+40.837137,-073.927536
36,005,019900,5,1168,+40.837074,-073.924063
36,005,019900,6,1136,+40.837494,-073.925481
36,005,020000,1,1310,+40.841301,-073.847444
36,005,020000,2,2233,+40.839686,-073.845151
36,005,020000,3,17,+40.845134,-073.846328
36,005,020000,4,1675,+40.842448,-073.845526
36,005,020100,1,1517,+40.842538,-073.925684
36,005,020100,2,1506,+40.841672,-073.925102
36,005,020100,3,1322,+40.840208,-073.926553
36,005,020200,1,1194,+40.838884,-073.848620
36,005,020200,2,1595,+40.837844,-073.847002
36,005,020400,1,885,+40.841838,-073.852265
36,005,020400,2,850,+40.840065,-073.849862
36,005,020400,3,1394,+40.841004,-073.850987
36,005,020501,1,0,+40.845389,-073.925688
36,005,020501,2,1378,+40.846539,-073.924380
36,005,020501,3,2045,+40.848796,-073.922873
36,005,020501,4,1922,+40.848680,-073.921117
36,005,020501,5,2514,+40.846803,-073.922531
36,005,020502,1,1167,+40.851190,-073.918485
36,005,020502,2,365,+40.851215,-073.919627
36,005,020502,3,930,+40.851532,-073.920603
36,005,020601,1,1452,+40.835586,-073.849571
36,005,020601,2,1825,+40.837415,-073.851126
36,005,020900,1,677,+40.843823,-073.916667
36,005,020900,2,972,+40.843153,-073.915021
36,005,020900,3,1311,+40.842801,-073.914162
36,005,020900,4,1863,+40.842247,-073.913195
36,005,021001,1,853,+40.841381,-073.854568
36,005,021001,2,1690,+40.840137,-073.858770
36,005,021001,3,888,+40.841527,-073.856146
36,005,021001,4,1066,+40.840566,-073.856755
36,005,021001,5,797,+40.841352,-073.858845
36,005,021001,6,1078,+40.840833,-073.862050
36,005,021001,7,2574,+40.839922,-073.860637
36,005,021002,1,1761,+40.837381,-073.857549
36,005,021002,2,632,+40.839169,-073.854341
36,005,021002,3,723,+40.837179,-073.856263
36,005,021002,4,1247,+40.839251,-073.855350
36,005,021002,5,777,+40.838635,-073.858158
36,005,021002,6,892,+40.838116,-073.855960
36,005,021002,7,826,+40.839245,-073.858044
36,005,021002,8,997,+40.839574,-073.856622
36,005,021100,1,1482,+40.840562,-073.923473
36,005,021100,2,1683,+40.842254,-073.923451
36,005,021100,3,1437,+40.839170,-073.924704
36,005,021100,4,1220,+40.839503,-073.922048
36,005,021200,1,1032,+40.836339,-073.860292
36,005,021200,2,1362,+40.837068,-073.859232
36,005,021200,3,2059,+40.836157,-073.857115
36,005,021200,4,1544,+40.835116,-073.859724
36,005,021200,5,599,+40.835973,-073.858603
36,005,021301,1,329,+40.845696,-073.917764
36,005,021301,2,935,+40.845590,-073.920709
36,005,021302,1,2211,+40.842659,-073.919102
36,005,021302,2,934,+40.843709,-073.921276
36,005,021302,3,823,+40.842676,-073.921306
36,005,021302,4,1862,+40.842071,-073.920652
36,005,021501,1,1492,+40.849425,-073.917648
36,005,021501,2,1260,+40.850628,-073.917601
36,005,021501,3,1326,+40.848181,-073.919951
36,005,021502,1,1335,+40.849064,-073.914531
36,005,021502,2,1245,+40.847395,-073.915679
36,005,021502,3,1503,+40.847194,-073.917460
36,005,021502,4,713,+40.848779,-073.917087
36,005,021502,5,1564,+40.847132,-073.919291
36,005,021601,1,1707,+40.838789,-073.864635
36,005,021601,2,1603,+40.836435,-073.864267
36,005,021601,3,603,+40.839915,-073.866522
36,005,021601,4,788,+40.840315,-073.865095
36,005,021602,1,280,+40.838978,-073.863425
36,005,021602,2,753,+40.836953,-073.862713
36,005,021602,3,778,+40.834637,-073.862030
36,005,021602,4,1687,+40.836074,-073.861520
36,005,021602,5,1731,+40.838901,-073.861722
36,005,021602,6,1008,+40.839006,-073.862739
36,005,021700,1,2110,+40.846441,-073.914596
36,005,021700,2,1379,+40.849460,-073.912771
36,005,021700,3,679,+40.849592,-073.911625
36,005,021700,4,838,+40.847572,-073.914142
36,005,021800,1,1179,+40.838621,-073.866970
36,005,021800,2,2155,+40.836449,-073.866292
36,005,021800,3,1499,+40.837746,-073.868103
36,005,021800,4,913,+40.837988,-073.869730
36,005,021800,5,864,+40.837716,-073.871068
36,005,021900,1,1176,+40.840461,-073.918811
36,005,022000,1,2511,+40.842202,-073.873325
36,005,022101,1,906,+40.837028,-073.918714
36,005,022101,2,1382,+40.839164,-073.917368
36,005,022101,3,1713,+40.838136,-073.918173
36,005,022102,1,2521,+40.838487,-073.915486
36,005,022102,2,1065,+40.837672,-073.916186
36,005,022102,3,1871,+40.836854,-073.916911
36,005,022200,1,1176,+40.837203,-073.853896
36,005,022200,2,833,+40.834290,-073.859398
36,005,022200,3,1022,+40.834732,-073.855822
36,005,022200,4,937,+40.835173,-073.852967
36,005,022300,1,920,+40.841093,-073.916495
36,005,022300,2,1077,+40.841041,-073.915422
36,005,022300,3,1608,+40.840444,-073.914773
36,005,022300,4,1458,+40.840024,-073.913872
36,005,022401,1,1400,+40.855517,-073.869182
36,005,022401,2,1387,+40.854214,-073.868321
36,005,022403,1,1164,+40.855566,-073.865246
36,005,022403,2,2111,+40.855561,-073.866479
36,005,022404,1,648,+40.853409,-073.867232
36,005,022404,2,1445,+40.853413,-073.865506
36,005,022404,3,2396,+40.851667,-073.866338
36,005,022500,1,1108,+40.841362,-073.910800
36,005,022500,2,1938,+40.840608,-073.909845
36,005,022500,3,1293,+40.838217,-073.910275
36,005,022500,4,912,+40.839090,-073.912654
36,005,022500,5,1170,+40.840181,-073.912254
36,005,022500,6,1720,+40.841773,-073.911682
36,005,022701,1,1298,+40.847842,-073.910952
36,005,022701,2,2237,+40.847409,-073.909401
36,005,022701,3,2134,+40.846286,-073.911378
36,005,022702,1,1634,+40.844287,-073.912894
36,005,022703,1,1699,+40.844225,-073.910337
36,005,022800,1,1734,+40.852409,-073.863316
36,005,022800,2,1927,+40.855579,-073.863051
36,005,022800,3,1366,+40.855568,-073.864305
36,005,022800,4,1309,+40.853388,-073.864373
36,005,022901,1,1001,+40.845744,-073.909328
36,005,022901,2,1262,+40.846239,-073.905177
36,005,022901,3,865,+40.847218,-073.907027
36,005,022901,4,920,+40.846226,-073.906072
36,005,022901,5,1718,+40.845945,-073.907451
36,005,022902,1,1242,+40.843816,-073.908916
36,005,022902,2,947,+40.844126,-073.906209
36,005,022902,3,1212,+40.843112,-073.906304
36,005,023000,1,1418,+40.849509,-073.867802
36,005,023000,2,1583,+40.848937,-073.864418
36,005,023100,1,1464,+40.846464,-073.903421
36,005,023200,1,1446,+40.847226,-073.862000
36,005,023200,2,1554,+40.846595,-073.865278
36,005,023301,1,1208,+40.850294,-073.908021
36,005,023301,2,1615,+40.848832,-073.907571
36,005,023301,3,1001,+40.849209,-073.910311
36,005,023301,4,753,+40.849374,-073.908735
36,005,023302,1,1582,+40.848381,-073.904214
36,005,023302,2,1992,+40.847860,-073.905377
36,005,023501,1,1661,+40.851208,-073.905506
36,005,023501,2,972,+40.854215,-073.902926
36,005,023501,3,937,+40.853186,-073.903820
36,005,023502,1,1857,+40.849645,-073.904268
36,005,023502,2,902,+40.850577,-073.903776
36,005,023502,3,693,+40.851519,-073.903460
36,005,023502,4,965,+40.852915,-073.902461
36,005,023600,1,1132,+40.846097,-073.867520
36,005,023600,2,1072,+40.844132,-073.867136
36,005,023702,1,1179,+40.860183,-073.897320
36,005,023703,1,2656,+40.860807,-073.899384
36,005,023703,2,1342,+40.858551,-073.899976
36,005,023703,3,1088,+40.858553,-073.901051
36,005,023704,1,794,+40.856935,-073.900950
36,005,023704,2,1867,+40.856579,-073.902294
36,005,023704,3,1309,+40.855472,-073.901949
36,005,023800,1,138,+40.843096,-073.860156
36,005,023800,2,1326,+40.845255,-073.861420
36,005,023800,3,1286,+40.844371,-073.864352
36,005,023900,1,1449,+40.861257,-073.900767
36,005,023900,2,1488,+40.857603,-073.902886
36,005,023900,3,1526,+40.856128,-073.903970
36,005,023900,4,744,+40.859484,-073.902663
36,005,023900,5,1108,+40.859177,-073.901780
36,005,023900,6,899,+40.859697,-073.903673
36,005,023900,7,999,+40.857808,-073.904820
36,005,024000,1,2311,+40.841601,-073.867576
36,005,024000,2,846,+40.843226,-073.868809
36,005,024000,3,1426,+40.842068,-073.870507
36,005,024100,1,1380,+40.851470,-073.907493
36,005,024100,2,1062,+40.854065,-073.906515
36,005,024100,3,1347,+40.853307,-073.906029
36,005,024100,4,890,+40.852294,-073.905801
36,005,024100,5,1652,+40.853929,-073.904318
36,005,024300,1,1369,+40.852945,-073.909506
36,005,024300,2,1507,+40.852366,-073.912759
36,005,024300,3,1046,+40.850827,-073.912955
36,005,024300,4,1655,+40.852793,-073.910918
36,005,024400,1,981,+40.847969,-073.858979
36,005,024400,2,1426,+40.845337,-073.856539
36,005,024501,1,1789,+40.852342,-073.914248
36,005,024501,2,1116,+40.853083,-073.917207
36,005,024501,3,983,+40.852790,-073.915102
36,005,024501,4,1171,+40.853039,-073.916045
36,005,024502,1,1563,+40.855436,-073.912821
36,005,024502,2,546,+40.854441,-073.912578
36,005,024502,3,1688,+40.854765,-073.914269
36,005,024600,1,1154,+40.853622,-073.861346
36,005,024600,2,1143,+40.850043,-073.860856
36,005,024700,1,812,+40.856813,-073.916634
36,005,024700,2,1109,+40.854264,-073.918017
36,005,024800,1,1199,+40.855988,-073.858296
36,005,024800,2,1392,+40.855030,-073.860028
36,005,024800,3,1029,+40.853520,-073.857790
36,005,024900,1,4,+40.857437,-073.913141
36,005,025000,1,1605,+40.851851,-073.854043
36,005,025000,2,1067,+40.851401,-073.857741
36,005,025100,1,1117,+40.858269,-073.905907
36,005,025100,2,1008,+40.856916,-073.906082
36,005,025100,3,855,+40.855309,-073.907235
36,005,025100,4,803,+40.856092,-073.908564
36,005,025100,5,1867,+40.857939,-073.907775
36,005,025100,6,281,+40.855713,-073.909945
36,005,025100,7,993,+40.854536,-073.908768
36,005,025200,1,1477,+40.848652,-073.856177
36,005,025200,2,1205,+40.845553,-073.853710
36,005,025300,1,2203,+40.861540,-073.903304
36,005,025300,2,1609,+40.859619,-073.905307
36,005,025300,3,1496,+40.861093,-073.905966
36,005,025300,4,926,+40.861310,-073.904863
36,005,025400,1,1113,+40.849713,-073.853795
36,005,025400,2,1050,+40.847364,-073.851210
36,005,025500,1,2469,+40.860812,-073.907286
36,005,025500,2,4019,+40.861321,-073.908090
36,005,025500,3,1604,+40.861103,-073.909693
36,005,025600,1,1075,+40.845734,-073.849762
36,005,025600,2,833,+40.843656,-073.850276
36,005,025700,1,1809,+40.860668,-073.912809
36,005,026100,1,2060,+40.866215,-073.906282
36,005,026300,1,1238,+40.863443,-073.903718
36,005,026300,2,1060,+40.864554,-073.902978
36,005,026300,3,1863,+40.864390,-073.905278
36,005,026300,4,755,+40.864995,-073.905467
36,005,026300,5,1872,+40.867040,-073.902798
36,005,026400,1,1659,+40.842917,-073.828007
36,005,026400,2,1152,+40.842030,-073.831442
36,005,026400,3,1403,+40.840047,-073.834422
36,005,026400,4,1479,+40.842314,-073.835228
36,005,026500,1,1865,+40.867107,-073.899978
36,005,026500,2,2033,+40.865904,-073.902180
36,005,026500,3,2024,+40.863481,-073.901804
36,005,026500,4,1244,+40.865105,-073.900510
36,005,026601,1,1668,+40.846008,-073.834829
36,005,026601,2,855,+40.848336,-073.832100
36,005,026601,3,805,+40.848413,-073.834604
36,005,026602,1,1724,+40.845489,-073.828204
36,005,026602,2,1522,+40.846931,-073.830339
36,005,026602,3,1540,+40.844701,-073.832999
36,005,026602,4,706,+40.847603,-073.827864
36,005,026602,5,917,+40.847794,-073.828894
36,005,026701,1,1501,+40.869397,-073.901146
36,005,026701,2,1512,+40.869748,-073.902582
36,005,026701,3,970,+40.868940,-073.899995
36,005,026702,1,1828,+40.873090,-073.899571
36,005,026702,2,1057,+40.870515,-073.898861
36,005,026702,3,1232,+40.873920,-073.901082
36,005,026702,4,623,+40.871461,-073.901793
36,005,026702,5,749,+40.871263,-073.900780
36,005,026702,6,1533,+40.871209,-073.899397
36,005,026900,1,1519,+40.869802,-073.906865
36,005,026900,2,1786,+40.867803,-073.907335
36,005,026900,3,821,+40.871066,-073.905080
36,005,027300,1,1536,+40.874068,-073.904478
36,005,027300,2,1533,+40.875794,-073.901758
36,005,027300,3,2374,+40.871761,-073.902904
36,005,027300,4,2496,+40.873430,-073.903476
36,005,027401,1,724,+40.845443,-073.823308
36,005,027401,2,858,+40.845561,-073.821192
36,005,027401,3,1939,+40.840802,-073.822583
36,005,027401,4,1615,+40.836346,-073.821711
36,005,027402,0,0,+40.842977,-073.812550
36,005,027402,1,1422,+40.839610,-073.817948
36,005,027402,2,757,+40.847229,-073.818167
36,005,027402,3,1374,+40.844875,-073.817577
36,005,027600,0,0,+40.852538,-073.811814
36,005,027600,1,23,+40.848140,-073.824977
36,005,027700,1,1108,+40.877054,-073.902503
36,005,027700,2,1075,+40.878321,-073.902855
36,005,027700,3,769,+40.877839,-073.899582
36,005,027700,4,2016,+40.879609,-073.900361
36,005,027900,1,1325,+40.883281,-073.898263
36,005,027900,2,1233,+40.880503,-073.898606
36,005,027900,3,1891,+40.880766,-073.897568
36,005,027900,4,1439,+40.883258,-073.895235
36,005,027900,5,1064,+40.884665,-073.894745
36,005,027900,6,1193,+40.883923,-073.896982
36,005,028100,1,1419,+40.883831,-073.891820
36,005,028100,2,807,+40.884753,-073.893053
36,005,028100,3,1494,+40.883502,-073.889334
36,005,028300,1,903,+40.875452,-073.906485
36,005,028300,2,1181,+40.885204,-073.899212
36,005,028400,1,297,+40.849146,-073.839416
36,005,028500,1,1566,+40.884554,-073.906246
36,005,028500,2,403,+40.887490,-073.903171
36,005,028500,3,515,+40.889039,-073.899737
36,005,028500,4,956,+40.885185,-073.902478
36,005,028600,1,664,+40.849708,-073.848601
36,005,028600,2,731,+40.847893,-073.848463
36,005,028700,1,1532,+40.883294,-073.905281
36,005,028700,2,1077,+40.882795,-073.902794
36,005,028700,3,1344,+40.881173,-073.904169
36,005,028800,1,845,+40.854223,-073.851510
36,005,028800,2,839,+40.852336,-073.849955
36,005,028800,3,693,+40.855983,-073.854994
36,005,028800,4,678,+40.856299,-073.852284
36,005,028900,1,1033,+40.878897,-073.905558
36,005,028900,2,1734,+40.878706,-073.906907
36,005,028900,3,1105,+40.881004,-073.907852
36,005,028900,4,864,+40.880233,-073.905596
36,005,029301,0,0,+40.884502,-073.927236
36,005,029301,1,1003,+40.883458,-073.921107
36,005,029301,2,951,+40.880372,-073.920180
36,005,029302,1,855,+40.877722,-073.914936
36,005,029302,2,1069,+40.878791,-073.918281
36,005,029302,3,1694,+40.878477,-073.915535
36,005,029302,4,1630,+40.881185,-073.915441
36,005,029500,1,1761,+40.886873,-073.908427
36,005,029500,2,1092,+40.886352,-073.906100
36,005,029500,3,1053,+40.884142,-073.908489
36,005,029500,4,709,+40.882357,-073.910244
36,005,029600,1,1676,+40.855800,-073.841774
36,005,029600,2,1202,+40.854018,-073.845750
36,005,029700,1,1406,+40.887087,-073.910721
36,005,029700,2,1446,+40.884049,-073.911267
36,005,029700,3,1153,+40.884627,-073.913314
36,005,030000,1,1278,+40.850763,-073.829106
36,005,030000,2,1514,+40.853125,-073.831832
36,005,030000,3,763,+40.853205,-073.829260
36,005,030000,4,1191,+40.854628,-073.829220
36,005,030000,5,885,+40.851124,-073.834801
36,005,030000,6,960,+40.850623,-073.832263
36,005,030100,1,894,+40.882401,-073.917150
36,005,030100,2,733,+40.883123,-073.918610
36,005,030201,1,1540,+40.861849,-073.824837
36,005,030201,2,1004,+40.862152,-073.822180
36,005,030201,3,1504,+40.863499,-073.824223
36,005,030202,1,2674,+40.863702,-073.821640
